,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
5278,2959.6929,NCN06,OUT045
5279,1720.6515,FDD59,OUT035
5280,1493.3325,FDM14,OUT045
5281,604.3636,FDO10,OUT018
5282,1858.9042,FDU35,OUT013
5283,3051.3606,NCA30,OUT018
5284,1527.5969,NCO41,OUT049
5285,3070.8447,FDI24,OUT046
5286,4172.724,FDZ16,OUT046
5287,1278.5839,FDV47,OUT046
5288,491.79114,FDV16,OUT045
5289,1360.4628,FDZ22,OUT035
5290,-67.58671,FDO20,OUT010
5291,513.0395,FDW38,OUT013
5292,2822.0415,FDW52,OUT045
5293,237.68773,FDT43,OUT019
5294,4136.2144,NCS29,OUT045
5295,2473.717,NCC31,OUT017
5296,3598.3484,FDA21,OUT017
5297,1993.3462,FDQ55,OUT046
5298,1315.4463,NCE54,OUT049
5299,1517.5208,FDD45,OUT017
5300,1088.6394,NCP17,OUT017
5301,3555.9912,FDR47,OUT035
5302,2488.7412,DRM35,OUT013
5303,457.08243,FDR47,OUT019
5304,567.18994,FDX19,OUT010
5305,4630.788,FDV22,OUT027
5306,3401.4985,FDQ46,OUT027
5307,1471.6469,DRO47,OUT045
5308,601.50543,FDB44,OUT010
5309,558.1414,FDN02,OUT010
5310,2799.1338,FDW10,OUT045
5311,670.80316,FDJ41,OUT019
5312,826.77704,FDM50,OUT046
5313,3352.4072,FDW10,OUT035
5314,1739.3511,FDY48,OUT049
5315,5100.4214,NCE30,OUT027
5316,787.72845,FDO04,OUT045
5317,172.67444,FDQ26,OUT010
5318,2387.3232,NCX29,OUT018
5319,1909.5758,FDE39,OUT046
5320,5517.7236,NCR54,OUT027
5321,1647.9462,NCP55,OUT027
5322,3860.557,FDX22,OUT017
5323,1272.824,FDI05,OUT035
5324,3518.7085,FDC51,OUT027
5325,1843.8927,FDC10,OUT013
5326,2809.1543,FDJ46,OUT045
5327,163.0352,FDV10,OUT010
5328,5929.4707,FDX12,OUT027
5329,306.4208,FDL43,OUT019
5330,2974.6067,DRB13,OUT046
5331,3371.1035,FDF59,OUT027
5332,2159.4287,FDT35,OUT049
5333,777.4418,NCJ19,OUT035
5334,3689.598,FDT35,OUT018
5335,624.7456,FDI48,OUT046
5336,360.95242,DRC24,OUT019
5337,1562.3445,NCZ05,OUT017
5338,4109.514,FDJ57,OUT049
5339,3189.0334,FDX11,OUT017
5340,2019.3431,FDE09,OUT035
5341,1832.7229,NCK06,OUT049
5342,3233.2588,DRE37,OUT017
5343,1600.1952,FDV56,OUT046
5344,2789.1357,FDY43,OUT017
5345,2590.427,FDV35,OUT013
5346,476.00412,FDF05,OUT019
5347,2725.9749,FDA36,OUT035
5348,5593.9004,FDS13,OUT027
5349,2645.6387,FDU47,OUT013
5350,522.83673,FDI36,OUT010
5351,1278.7085,FDH48,OUT046
5352,2378.4949,FDZ14,OUT013
5353,2152.666,FDS46,OUT013
5354,2008.3513,FDE21,OUT017
5355,3807.796,FDA26,OUT049
5356,1548.355,FDV12,OUT046
5357,304.0353,FDL46,OUT019
5358,2026.6017,FDN57,OUT013
5359,1981.3018,NCJ18,OUT017
5360,2345.944,FDO36,OUT045
5361,2571.32,FDX55,OUT018
5362,327.51425,FDT25,OUT019
5363,1181.4441,FDD16,OUT049
5364,3230.109,NCX18,OUT013
5365,1553.5349,NCG55,OUT018
5366,1425.2042,NCV18,OUT049
5367,1767.7319,NCS18,OUT035
5368,1729.5319,FDC37,OUT045
5369,2055.4521,FDE47,OUT046
5370,-526.1754,DRG49,OUT019
5371,3887.4534,FDC39,OUT049
5372,637.81134,FDH24,OUT019
5373,4368.59,FDV39,OUT027
5374,1994.7612,NCL17,OUT045
5375,2055.1387,NCY53,OUT035
5376,991.547,FDH52,OUT013
5377,630.07434,NCD19,OUT018
5378,1217.607,FDI44,OUT046
5379,6647.828,DRD49,OUT027
5380,2067.3635,FDN08,OUT035
5381,5926.95,FDO20,OUT027
5382,3307.712,FDY02,OUT046
5383,1392.932,FDX23,OUT045
5384,1862.4694,FDX01,OUT017
5385,2583.5066,FDH20,OUT027
5386,4326.9106,NCX41,OUT017
5387,2970.989,FDD21,OUT027
5388,217.28099,DRH11,OUT019
5389,3969.0784,DRE60,OUT018
5390,3048.734,FDB10,OUT013
5391,1844.4229,FDH38,OUT013
5392,331.05777,NCL07,OUT018
5393,2060.4075,FDD48,OUT046
5394,2763.9424,NCT54,OUT027
5395,4927.027,FDF32,OUT027
5396,1146.5867,DRH51,OUT045
5397,2577.0554,DRG03,OUT035
5398,399.86157,NCY42,OUT019
5399,1514.3163,FDH32,OUT017
5400,3094.39,NCJ06,OUT027
5401,2811.1628,FDH47,OUT027
5402,1166.184,FDZ08,OUT018
5403,1619.2244,FDK16,OUT017
5404,1043.5685,DRG01,OUT018
5405,2653.9062,NCM53,OUT027
5406,3237.4983,NCB07,OUT035
5407,3703.535,NCZ06,OUT035
5408,1894.1671,FDU48,OUT049
5409,1798.1606,NCB55,OUT027
5410,4915.0674,FDP15,OUT013
5411,2347.6753,FDF17,OUT046
5412,3023.011,NCN06,OUT049
5413,499.2415,DRM48,OUT018
5414,1609.7986,FDH10,OUT046
5415,1393.7782,FDC60,OUT018
5416,580.8896,FDE35,OUT018
5417,2788.8245,DRI23,OUT013
5418,3846.7224,NCR38,OUT013
5419,1056.3828,FDP04,OUT035
5420,2241.7332,NCW17,OUT045
5421,2129.8716,FDX34,OUT017
5422,1540.4033,NCK53,OUT045
5423,10.216412,NCO54,OUT010
5424,2023.4143,NCH55,OUT046
5425,3289.8057,FDT44,OUT027
5426,4022.6292,DRG49,OUT046
5427,186.91406,FDX46,OUT010
5428,3056.6714,DRG36,OUT049
5429,1380.838,FDU37,OUT049
5430,1440.387,FDK10,OUT049
5431,6370.6094,DRF37,OUT027
5432,1911.6304,FDC44,OUT035
5433,4245.2734,FDP15,OUT046
5434,1437.9501,FDZ27,OUT027
5435,320.55728,FDY22,OUT019
5436,3053.8596,DRG51,OUT035
5437,3048.8357,FDN58,OUT045
5438,2531.3154,FDW01,OUT049
5439,1128.6742,FDX24,OUT018
5440,548.84674,FDO51,OUT017
5441,4197.8926,FDJ52,OUT027
5442,278.92822,NCY06,OUT010
5443,2749.6096,FDE20,OUT018
5444,224.51198,FDT23,OUT010
5445,663.5854,FDQ51,OUT046
5446,1213.279,FDE35,OUT046
5447,2772.9514,FDB46,OUT013
5448,4040.014,NCG19,OUT035
5449,3689.0176,NCL06,OUT018
5450,26.604298,FDT36,OUT019
5451,2404.2405,FDC56,OUT049
5452,3042.1943,FDJ26,OUT049
5453,2789.149,FDZ59,OUT017
5454,4554.7896,FDV11,OUT027
5455,234.65138,FDR13,OUT010
5456,3731.5938,FDI15,OUT018
5457,4879.393,FDF47,OUT018
5458,367.9705,NCB54,OUT019
5459,5017.279,NCK19,OUT027
5460,2759.3135,FDX16,OUT017
5461,1871.8396,FDL50,OUT045
5462,577.25366,NCE31,OUT035
5463,2727.168,DRJ01,OUT049
5464,2437.144,FDE22,OUT013
5465,227.98642,FDY20,OUT019
5466,573.99255,NCO14,OUT045
5467,2748.1355,NCR50,OUT017
5468,3281.4104,DRM47,OUT017
5469,182.53737,FDO27,OUT010
5470,3144.8984,FDJ20,OUT027
5471,3599.7598,NCX17,OUT013
5472,580.81586,FDG59,OUT049
5473,1483.3185,FDD52,OUT045
5474,3728.453,FDO48,OUT017
5475,246.18631,FDC59,OUT019
5476,1506.3494,FDS15,OUT018
5477,3807.1506,FDB47,OUT035
5478,352.43878,FDV14,OUT019
5479,2474.72,FDB27,OUT013
5480,2224.3118,FDA35,OUT035
5481,4745.627,FDN51,OUT018
5482,536.658,FDO39,OUT019
5483,2891.1973,FDB28,OUT049
5484,877.24536,DRJ25,OUT046
5485,2766.9282,FDH46,OUT027
5486,2846.1907,FDI10,OUT045
5487,243.6477,FDU21,OUT018
5488,3222.5955,FDD09,OUT049
5489,2061.2095,FDD10,OUT046
5490,212.07132,FDN31,OUT010
5491,3465.1943,FDA46,OUT018
5492,1712.7793,FDM56,OUT046
5493,257.66214,FDF11,OUT010
5494,1304.0087,FDS32,OUT018
5495,2603.1677,NCM06,OUT013
5496,4188.1025,FDZ26,OUT045
5497,2281.0234,FDO01,OUT013
5498,2995.3596,FDJ46,OUT049
5499,-58.210262,FDG26,OUT019
5500,3646.411,FDZ38,OUT035
5501,1914.2638,NCO55,OUT013
5502,2247.8787,FDT60,OUT035
5503,1426.7262,FDW37,OUT049
5504,2813.163,NCK42,OUT018
5505,2143.387,FDA45,OUT046
5506,5315.363,FDW55,OUT018
5507,3725.2283,FDY44,OUT017
5508,1221.6158,FDQ31,OUT017
5509,2943.973,FDM09,OUT049
5510,1446.3508,FDH12,OUT018
5511,1910.9012,NCQ43,OUT035
5512,2646.682,FDT33,OUT035
5513,1919.4594,NCT41,OUT018
5514,148.44826,DRJ25,OUT010
5515,3335.8792,NCQ41,OUT046
5516,1286.4377,NCN17,OUT049
5517,3058.6567,DRO35,OUT027
5518,597.4418,FDU27,OUT018
5519,4888.1206,FDY43,OUT027
5520,1949.941,FDG46,OUT035
5521,1788.0958,DRL49,OUT018
5522,938.2857,NCB55,OUT049
5523,4604.677,FDK28,OUT049
5524,741.08264,FDO49,OUT045
5525,1692.4714,FDT03,OUT013
5526,2768.2053,FDW33,OUT027
5527,2012.22,FDR02,OUT035
5528,3001.3447,FDF50,OUT013
5529,1202.3298,FDA40,OUT018
5530,2183.3374,NCT53,OUT018
5531,2505.1514,FDY60,OUT035
5532,2880.609,FDP44,OUT027
5533,3781.7703,NCQ50,OUT045
5534,2719.1267,NCC30,OUT017
5535,1700.1201,FDQ60,OUT018
5536,1442.0197,FDG41,OUT046
5537,2837.3276,FDQ03,OUT046
5538,1249.5865,FDM03,OUT045
5539,1200.1721,FDZ51,OUT018
5540,674.4989,DRF51,OUT035
5541,3839.269,FDF39,OUT017
5542,2992.0928,FDW52,OUT035
5543,2276.2104,FDY22,OUT049
5544,2371.0688,FDG14,OUT013
5545,619.3184,FDA57,OUT017
5546,420.24698,FDL45,OUT019
5547,1633.5107,FDX28,OUT046
5548,3301.719,NCQ54,OUT013
5549,1184.9731,FDH40,OUT045
5550,2513.7278,FDU52,OUT035
5551,337.46747,FDT60,OUT010
5552,1122.9037,FDK08,OUT045
5553,2538.71,FDN04,OUT049
5554,3277.9358,FDE50,OUT013
5555,831.0492,FDI16,OUT049
5556,981.2049,FDM50,OUT049
5557,1036.2305,NCV30,OUT049
5558,1860.4564,FDT44,OUT013
5559,2574.6917,FDY60,OUT013
5560,930.9703,FDT56,OUT017
5561,2711.6616,FDV58,OUT018
5562,1787.9241,FDU04,OUT013
5563,5353.4814,NCN05,OUT027
5564,1889.1981,FDI53,OUT018
5565,2181.7722,FDD34,OUT046
5566,3487.9316,FDW47,OUT027
5567,2959.1753,FDT51,OUT027
5568,1574.305,FDO27,OUT013
5569,1320.4117,NCQ18,OUT018
5570,1684.6682,NCW05,OUT013
5571,2619.2583,FDI15,OUT010
5572,-279.2492,NCH43,OUT010
5573,2332.87,FDT40,OUT049
5574,3473.0823,NCG19,OUT017
5575,818.4726,NCM30,OUT035
5576,2949.2744,FDB38,OUT017
5577,1921.6766,FDB22,OUT046
5578,628.47314,FDC58,OUT046
5579,2036.2932,NCI29,OUT013
5580,237.16959,FDA23,OUT010
5581,2062.2024,DRG48,OUT013
5582,2131.9932,FDV21,OUT013
5583,382.08038,NCG18,OUT019
5584,510.27475,FDG40,OUT045
5585,1327.9022,FDU24,OUT018
5586,2993.1206,FDA22,OUT049
5587,829.0187,FDY35,OUT046
5588,4211.4937,FDJ15,OUT045
5589,3134.8032,NCW18,OUT018
5590,3355.999,FDK56,OUT018
5591,2646.7769,FDF44,OUT046
5592,2117.8782,FDP51,OUT049
5593,3287.3813,FDU22,OUT027
5594,2691.0037,FDM28,OUT017
5595,4576.471,NCL42,OUT046
5596,819.22144,FDJ15,OUT019
5597,1784.4138,FDI32,OUT018
5598,2481.464,DRL11,OUT046
5599,985.1143,DRO59,OUT018
5600,333.92612,FDA07,OUT019
5601,3818.4924,NCO53,OUT013
5602,2629.9485,FDO21,OUT045
5603,2732.593,FDW39,OUT045
5604,2158.733,NCV17,OUT013
5605,2440.2053,FDE22,OUT046
5606,2252.0159,NCB06,OUT018
5607,2790.4956,DRF48,OUT017
5608,3164.415,FDB05,OUT013
5609,5919.8276,FDP28,OUT027
5610,3820.2168,FDP23,OUT046
5611,2659.8376,NCS41,OUT018
5612,296.20575,FDS40,OUT018
5613,3956.7817,FDA16,OUT017
5614,3069.0518,FDN20,OUT035
5615,7349.6665,FDF04,OUT027
5616,2464.3496,DRG36,OUT018
5617,1415.7356,FDW16,OUT018
5618,1102.1304,FDU09,OUT017
5619,2418.8403,FDW01,OUT046
5620,6926.992,FDB15,OUT045
5621,1483.068,NCJ17,OUT049
5622,3315.2173,NCT18,OUT018
5623,3536.6436,FDG16,OUT018
5624,3797.0413,FDP27,OUT017
5625,3165.9097,FDQ44,OUT027
5626,3459.1387,FDL50,OUT027
5627,4712.362,FDW57,OUT027
5628,1808.925,FDS34,OUT013
5629,1039.1799,NCV30,OUT035
5630,2660.069,FDD26,OUT018
5631,2768.9385,FDA03,OUT045
5632,2618.501,FDS27,OUT018
5633,2250.7764,FDM12,OUT013
5634,3043.7283,NCV42,OUT027
5635,2977.7861,NCS41,OUT046
5636,1802.5538,FDN56,OUT018
5637,3102.052,DRK59,OUT046
5638,1617.1945,NCG18,OUT046
5639,1997.1361,NCN26,OUT017
5640,1506.4756,FDI60,OUT027
5641,617.2611,NCI43,OUT049
5642,2197.6921,NCL17,OUT049
5643,-274.98886,FDQ19,OUT019
5644,2920.7246,FDY43,OUT049
5645,798.1977,FDR36,OUT049
5646,3004.0,FDJ58,OUT049
5647,586.79083,DRY23,OUT045
5648,4853.9604,FDK26,OUT027
5649,1458.2439,DRH03,OUT045
5650,276.73322,FDC10,OUT010
5651,2945.2178,FDD23,OUT013
5652,2017.5897,FDP32,OUT045
5653,1293.5508,FDO31,OUT035
5654,2431.9556,FDQ57,OUT013
5655,3770.85,FDX32,OUT027
5656,5589.052,FDC39,OUT027
5657,4442.39,FDU55,OUT046
5658,2370.8257,FDL45,OUT013
5659,4857.5767,DRK37,OUT049
5660,2555.5354,FDK22,OUT013
5661,4659.631,DRG37,OUT027
5662,3228.0662,FDK22,OUT017
5663,872.76245,DRH36,OUT018
5664,2820.8286,DRC36,OUT018
5665,801.31323,DRE03,OUT027
5666,2463.596,FDF34,OUT046
5667,1331.0479,FDZ22,OUT046
5668,311.91812,FDC44,OUT010
5669,4950.761,FDN31,OUT027
5670,4552.8394,FDO03,OUT017
5671,842.577,FDA01,OUT049
5672,4947.909,NCH42,OUT049
5673,1590.9474,FDF46,OUT018
5674,764.0602,DRL35,OUT046
5675,1086.8091,FDW46,OUT049
5676,2232.5913,FDB58,OUT046
5677,2356.859,FDD47,OUT018
5678,1811.7546,NCO17,OUT045
5679,4457.0947,FDJ26,OUT017
5680,1342.1284,FDU37,OUT045
